id,time,space
1260,0.00318098,11288
1261,0.00200057,11288
1262,0.00353122,11288
1263,0.00300026,11288
1264,0.00200057,11288
1265,0.00199771,11288
1266,0.00253749,11288
1267,0.00299883,11288
1268,0.00201917,11288
1269,0.00200176,11288
1270,0.0033834,11288
1271,0.00226569,11288
1272,0.00100183,11288
1273,0.00200105,11288
1274,0.00251079,11288
1275,0.00300121,11288
1276,0.00199986,11288
1277,0.00235248,11288
1278,0.0030005,11288
1279,0.00150943,11288
1280,0.00210643,11288
1281,0.00199699,11288
1282,0.00200319,11288
1283,0.00200129,11288
1284,0.001513,11288
1285,0.00200129,11288
1286,0.00300145,11288
1287,0.00200009,11288
1288,0.00100136,11288
1289,0.00317502,11288
1290,0.00200057,11288
1291,0.00300097,11288
1292,0.00200057,11288
1293,0.00100183,11288
1294,0.00254607,11288
1295,0.00200319,11288
1296,0.00199866,11288
1297,0.00252438,11288
1298,0.00199795,11288
1299,0.00200152,11288
1300,0.00180411,11288
1301,0.00200224,11288
1302,0.00100183,11288
1303,0.00125694,11288
1304,0.00200081,11288
1305,0.00200415,11288
1306,0.00199842,11288
1307,0.00242686,11288
1308,0.00300336,11288
1309,0.00254273,11288
1310,0.00199795,11288
1311,0.0020833,11288
1312,0.00321722,11288
1313,0.00100017,11288
1314,0.00151348,11288
1315,0.00200057,11288
1316,0.00199723,11288
1317,0.00200248,11288
1318,0.00100064,11288
1319,0.00156641,11288
1320,0.00200129,11288
1321,0.00199914,11288
1322,0.000999928,11288
1323,0.00100064,11288
1324,0.00199914,11288
1325,0.00214219,11288
1326,0.00199747,11288
1327,0.0015111,11288
1328,0.00200057,11288
1329,0.00300312,11288
1330,0.00200367,11288
1331,0.00299907,11288
1332,0.00201321,11288
1333,0.00200009,11288
1334,0.00251102,11288
1335,0.00100183,11288
1336,0.00100231,11288
1337,0.00204778,11288
1338,0.000945091,11288
1339,0.0010016,11288
1340,0.0024786,11288
1341,0.00300264,11288
1342,0.00304103,11288
1343,0.00299883,11288
1344,0.00234056,11288
1345,0.00300145,11288
1346,0.00250864,11288
1347,0.00200963,11288
1348,0.00200033,11288
1349,0.00221562,11288
1350,0.00199914,11288
1351,0.00200438,11288
1352,0.00253129,11288
1353,0.00200272,11288
1354,0.00299597,11288
1355,0.00200081,11288
1356,0.00200081,11288
1357,0.002002,11288
1358,0.00200224,11288
1359,0.00100136,11288
1360,0.00199986,11288
1361,0.00200081,11288
1362,0.00252175,11288
1363,0.00200033,11288
1364,0.0019989,11288
1365,0.00199986,11288
1366,0.00200152,11288
1367,0.0015099,11288
1368,0.00200081,11288
1369,0.00200057,11288
1370,0.00150824,11288
1371,0.00200224,11288
1372,0.00300002,11288
1373,0.0020299,11288
1374,0.00199962,11288
1375,0.00151205,11288
1376,0.00400305,11288
1377,0.00253177,11288
1378,0.0030005,11288
1379,0.00100088,11288
1380,0.00200248,11288
1381,0.00200224,11288
1382,0.00100231,11288
1383,0.0014143,11288
1384,0.00199747,11288
1385,0.00253463,11288
1386,0.0010035,11288
1387,0.00100112,11288
1388,0.00238156,11288
1389,0.00199914,11288
1390,0.00100303,11288
1391,0.00199723,11288
1392,0.00200057,11288
1393,0.0021832,11288
1394,0.0019989,11288
1395,0.00356269,11288
1396,0.00299978,11288
1397,0.00308228,11288
1398,0.00200057,11288
1399,0.00101709,11288
1400,0.00200152,11288
1401,0.00200033,11288
1402,0.0010016,11288
1403,0.00199986,11288
1404,0.0034008,11288
1405,0.00300097,12728
1406,0.0030005,12728
1407,0.00400639,12728
1408,0.00257039,12728
1409,0.002002,12728
1410,0.00200081,12728
1411,0.0060029,12728
1412,0.0040133,12728
1413,0.00300527,12728
1414,0.00299978,12728
1415,0.00299931,12728
1416,0.00300026,12728
1417,0.00151229,12728
1418,0.00199962,12728
1419,0.002002,12728
1420,0.00143886,12728
1421,0.00300384,12728
1422,0.00202155,12728
1423,0.00200009,12728
1424,0.00151038,12728
1425,0.00200057,12728
1426,0.00559163,12728
1427,0.0030005,12728
1428,0.00206685,12728
1429,0.00299954,12728
1430,0.00355506,12728
1431,0.00200057,12728
1432,0.00200319,12728
1433,0.00200105,12728
1434,0.00299788,12728
1435,0.00323749,12728
1436,0.00199747,12728
1437,0.00248647,12728
1438,0.00199914,12728
1439,0.00156784,12728
1440,0.00200105,12728
1441,0.00200272,12728
1442,0.00287747,12728
1443,0.00299859,12728
1444,0.00253344,12728
1445,0.00200272,12728
1446,0.00251412,12728
1447,0.00200081,12728
1448,0.00100183,12728
1449,0.00300145,12728
1450,0.0020051,12728
1451,0.00325966,12728
1452,0.00200081,12728
1453,0.00309563,12728
1454,0.00200129,12728
1455,0.00251794,12728
1456,0.0010004,12728
1457,0.00100231,12728
1458,0.00225782,12728
1459,0.00199914,12728
1460,0.00200081,12728
1461,0.00200033,12728
1462,0.00199795,12728
1463,0.00207639,12728
1464,0.00200272,12728
1465,0.00251102,12728
1466,0.00199866,12728
1467,0.00204587,12728
1468,0.00239253,12728
1469,0.00199866,12728
1470,0.00204539,12728
1471,0.00199533,12728
1472,0.00251961,12728
1473,0.00300026,12728
1474,0.00148129,12728
1475,0.00200081,12728
1476,0.00200129,12728
1477,0.00201154,12728
1478,0.00300241,12728
1479,0.00260353,12728
1480,0.00200224,12728
1481,0.00199938,12728
1482,0.00237107,12728
1483,0.00200391,12728
1484,0.00256515,12728
1485,0.00200081,12728
1486,0.00151062,12728
1487,0.00234604,12728
1488,0.00199962,12728
1489,0.00452662,12728
1490,0.00454926,12728
1491,0.00451517,12728
1492,0.0065136,12728
1493,0.0025692,12728
1494,0.00299931,12728
1495,0.0010016,12728
1496,0.000470638,12728
1497,0.0,12728
1498,0.00166535,12728
1499,0.00551224,12728
1500,0.00200438,12728
1501,0.00199914,12728
1502,0.00203276,12728
1503,0.00200081,12728
1504,0.00431204,12728
1505,0.00200081,12728
1506,0.00238299,12728
1507,0.00200224,12728
1508,0.00151014,12728
1509,0.00300193,12728
1510,0.00299811,12728
1511,0.00200176,12728
1512,0.00251174,12728
1513,0.00199866,12728
1514,0.00299454,12728
1515,0.00106025,12728
1516,0.00300074,12728
1517,0.0020206,12728
1518,0.00299931,12728
1519,0.00255442,12728
1520,0.00200105,12728
1521,0.00251198,12728
1522,0.000998259,12728
1523,0.00200081,12728
1524,0.00254059,12728
1525,0.00200081,12728
1526,0.00354385,12728
1527,0.00199819,12728
1528,0.00150967,12728
1529,0.00200152,12728
1530,0.00250959,12728
1531,0.00300097,12728
1532,0.00200272,12728
1533,0.00245214,12728
1534,0.00200033,12728
1535,0.00154686,12728
1536,0.00200057,12728
1537,0.00299978,12728
1538,0.00225878,12728
1539,0.00299859,12728
1540,0.000999689,12728
1541,0.00300002,12728
1542,0.00308681,12728
1543,0.00200009,12728
1544,0.00251412,12728
1545,0.00199223,12728
1546,0.00151968,12728
1547,0.00241995,12728
1548,0.00299907,12728
1549,0.00302982,12728
1550,0.00100017,12728
1551,0.00200129,12728
1552,0.00199652,12728
1553,0.002002,12728
1554,0.000998259,12728
1555,0.0010016,12728
1556,0.00202966,12728
1557,0.00199962,12728
1558,0.00199938,12728
1559,0.002002,12728
1560,0.0368228,12728
1561,0.00200081,12728
1562,0.00150919,12728
1563,0.00200081,12728
1564,0.000999928,12728
1565,0.00299907,12728
1566,0.00308013,12728
1567,0.00200009,12728
1568,0.00200224,12728
1569,0.00200033,12728
1570,0.00300169,12728
1571,0.00300479,12728
1572,0.00200081,12728
1573,0.00190234,12728
1574,0.00300264,12728
1575,0.00300789,12728
1576,0.00200105,12728
1577,0.00254202,12728
1578,0.00299931,12728
1579,0.00200105,12728
1580,0.00199842,12728
1581,0.00200081,12728
1582,0.00248289,12728
1583,0.00199938,12728
1584,0.00253654,12728
1585,0.00200081,14360
1586,0.00299859,14360
1587,0.00200057,14360
1588,0.00100183,14360
1589,0.00151157,14360
1590,0.0023818,14360
1591,0.00300431,14360
1592,0.00249171,14360
1593,0.000999928,14360
1594,0.000999689,14360
1595,0.0020082,14360
1596,0.0010004,14360
1597,0.00100207,14360
1598,0.00111413,14360
1599,0.00199699,14360
1600,0.00304341,14360
1601,0.0019989,14360
1602,0.00282884,14360
1603,0.00300193,14360
1604,0.00151229,14360
1605,0.000998974,14360
1606,0.00199914,14360
1607,0.00200558,14360
1608,0.00200343,14360
1609,0.00150967,14360
1610,0.00200009,14360
1611,0.00199604,14360
1612,0.00231409,14360
1613,0.0010004,14360
1614,0.00100183,14360
1615,0.00204349,14360
1616,0.00199795,14360
1617,0.0020051,14360
1618,0.00200129,14360
1619,0.000998497,14360
1620,0.00154591,14360
1621,0.00300527,14360
1622,0.00200129,14360
1623,0.00100064,14360
1624,0.00199914,14360
1625,0.00205159,14360
1626,0.00200033,14360
1627,0.00200152,14360
1628,0.00200033,14360
1629,0.00100255,14360
1630,0.000999928,14360
1631,0.00201917,14360
1632,0.00200057,14360
1633,0.00253963,14360
1634,0.00652575,14360
1635,0.0180593,14360
1636,0.000999689,14360
1637,0.00201297,14360
1638,0.00100064,14360
1639,0.00351238,14360
1640,0.00299644,14360
1641,0.0010016,14360
1642,0.00212145,14360
1643,0.00300002,14360
1644,0.002105,14360
1645,0.000999689,14360
1646,0.0025847,14360
1647,0.00200057,14360
1648,0.00200176,14360
1649,0.00259924,14360
1650,0.00200081,14360
1651,0.001513,14360
1652,0.00200033,14360
1653,0.00199485,14360
1654,0.00161266,14360
1655,0.000999212,14360
1656,0.00199986,14360
1657,0.00200152,14360
1658,0.00200057,14360
1659,0.00100398,14360
1660,0.00304794,14360
1661,0.00199866,14360
1662,0.00100303,14360
1663,0.0010016,14360
1664,0.00200367,14360
1665,0.00217199,14360
1666,0.00200129,14360
1667,0.00100088,14360
1668,0.00251222,14360
1669,0.000998497,14360
1670,0.00255275,14360
1671,0.00299931,14360
1672,0.00200105,14360
1673,0.00200105,14360
1674,0.00199962,14360
1675,0.00150752,14360
1676,0.00202537,14360
1677,0.002002,14360
1678,0.00151491,14360
1679,0.00100374,14360
1680,0.00200343,14360
1681,0.00228333,14360
1682,0.00200272,14360
1683,0.00200343,14360
1684,0.00200081,14360
1685,0.00199962,14360
1686,0.00150776,14360
1687,0.00200295,14360
1688,0.00200009,14360
1689,0.00150824,14360
1690,0.00200009,14360
1691,0.00200009,14360
1692,0.00348592,14360
1693,0.00199795,14360
1694,0.00266814,14360
1695,0.00200367,14360
1696,0.00100136,14360
1697,0.00200272,14360
1698,0.00200009,14360
1699,0.00150967,14360
1700,0.00199962,14360
1701,0.00200295,14360
1702,0.00202274,14360
1703,0.00200057,14360
1704,0.00200033,14360
1705,0.00200009,14360
1706,0.00200129,14360
1707,0.00200129,14360
1708,0.0049994,14360
1709,0.0125494,14360
1710,0.00300384,14360
1711,0.00250983,14360
1712,0.00231075,14360
1713,0.00300145,14360
1714,0.00300837,14360
1715,0.00200057,14360
1716,0.00203586,14360
1717,0.000999451,14360
1718,0.0010004,14360
1719,0.00203705,14360
1720,0.00100684,14360
1721,0.00199676,14360
1722,0.00109696,14360
1723,0.00199723,14360
1724,0.00200295,14360
1725,0.00200081,14360
1726,0.00100017,14360
1727,0.00200534,14360
1728,0.00351071,14360
1729,0.00300145,14360
1730,0.00251722,14360
1731,0.00219536,14360
1732,0.00199533,14360
1733,0.00206017,14360
1734,0.00199986,14360
1735,0.00200176,14360
1736,0.00200152,14360
1737,0.0010004,14360
1738,0.00200129,14360
1739,0.00202012,14360
1740,0.00199962,14360
1741,0.0019989,14360
1742,0.00200129,14360
1743,0.00100088,14360
1744,0.00202227,14360
1745,0.00100255,14360
1746,0.000999928,14360
1747,0.00200081,14360
1748,0.002002,14360
1749,0.00200105,14360
1750,0.00200081,14360
1751,0.00200176,14360
1752,0.00200057,14360
1753,0.00200272,14360
1754,0.00253272,14360
1755,0.00100183,14360
1756,0.00299859,14360
1757,0.00247741,14360
1758,0.00199771,14360
1759,0.00150847,14360
1760,0.00242233,14360
1761,0.00100136,14360
1762,0.00304914,14360
1763,0.00199962,14360
1764,0.00200152,14360
1765,0.00235105,14360
1766,0.00200224,14360
1767,0.00200009,14360
1768,0.000998974,14360
1769,0.00200033,14360
1770,0.00251293,14360
1771,0.00299978,14360
1772,0.00300074,14360
1773,0.00202465,14360
1774,0.00400257,14360
1775,0.0105574,14360
1776,0.00852084,14360
1777,0.0025413,14360
1778,0.00200033,14360
1779,0.00200057,14360
1780,0.00203514,14360
1781,0.00199986,14360
1782,0.00100183,14360
1783,0.00239015,14360
1784,0.00200105,14360
1785,0.0030117,14360
1786,0.00199795,14360
1787,0.00150919,14360
1788,0.00199986,14360
1789,0.00251484,16184
1790,0.0010016,16184
1791,0.00299931,16184
1792,0.00255322,16184
1793,0.00199962,16184
1794,0.00203109,16184
1795,0.0019958,16184
1796,0.00352526,16184
1797,0.00300241,16184
1798,0.00254035,16184
1799,0.00199795,16184
1800,0.00199866,16184
1801,0.00238132,16184
1802,0.00199819,16184
1803,0.0015111,16184
1804,0.00199771,16184
1805,0.00299978,16184
1806,0.00213003,16184
1807,0.00200033,16184
1808,0.000999451,16184
1809,0.0010159,16184
1810,0.0030005,16184
1811,0.00151157,16184
1812,0.000999212,16184
1813,0.00200367,16184
1814,0.00200057,16184
1815,0.00300145,16184
1816,0.00200081,16184
1817,0.0025413,16184
1818,0.00199819,16184
1819,0.00103021,16184
1820,0.00200009,16184
1821,0.00100136,16184
1822,0.00100112,16184
1823,0.00199842,16184
1824,0.0025146,16184
1825,0.000998974,16184
1826,0.00200129,16184
1827,0.00151181,16184
1828,0.00300288,16184
1829,0.00199795,16184
1830,0.0010004,16184
1831,0.000999212,16184
1832,0.00200057,16184
1833,0.00239491,16184
1834,0.00199986,16184
1835,0.00151229,16184
1836,0.00200129,16184
1837,0.00100183,16184
1838,0.00100017,16184
1839,0.00200343,16184
1840,0.00200462,16184
1841,0.00253797,16184
1842,0.00299454,16184
1843,0.00215816,16184
1844,0.0030036,16184
1845,0.00553465,16184
1846,0.00199986,16184
1847,0.00351739,16184
1848,0.00351334,16184
1849,0.00199366,16184
1850,0.00200391,16184
1851,0.00199962,16184
1852,0.00202131,16184
1853,0.00200295,16184
1854,0.00150895,16184
1855,0.00200391,16184
1856,0.00199652,16184
1857,0.00202394,16184
1858,0.00300097,16184
1859,0.00151205,16184
1860,0.000999928,16184
1861,0.00299978,16184
1862,0.00388932,16184
1863,0.0019989,16184
1864,0.0025456,16184
1865,0.00200343,16184
1866,0.00100112,16184
1867,0.00116825,16184
1868,0.00200152,16184
1869,0.00251269,16184
1870,0.00247145,16184
1871,0.00199866,16184
1872,0.00253224,16184
1873,0.00300121,16184
1874,0.00199986,16184
1875,0.00200415,16184
1876,0.00200152,16184
1877,0.00151038,16184
1878,0.00200057,16184
1879,0.00199938,16184
1880,0.00102353,16184
1881,0.00199842,16184
1882,0.00199771,16184
1883,0.00199819,16184
1884,0.00200057,16184
1885,0.00260329,16184
1886,0.0029974,16184
1887,0.00351572,16184
1888,0.00240612,16184
1889,0.00199962,16184
1890,0.00200248,16184
1891,0.00200152,16184
1892,0.00103712,16184
1893,0.00299811,16184
1894,0.00200129,16184
1895,0.00100374,16184
1896,0.00100017,16184
1897,0.00199986,16184
1898,0.00147176,16184
1899,0.00199866,16184
1900,0.00250983,16184
1901,0.00100255,16184
1902,0.00100327,16184
1903,0.00100136,16184
1904,0.00199699,16184
1905,0.00199938,16184
1906,0.0025444,16184
1907,0.00199986,16184
1908,0.00300193,16184
1909,0.00225663,16184
1910,0.00200057,16184
1911,0.00200057,16184
1912,0.00101447,16184
1913,0.00299907,16184
1914,0.00150919,16184
1915,0.00201893,16184
1916,0.00200176,16184
1917,0.0306745,16184
1918,0.00199676,16184
1919,0.00248265,16184
1920,0.00200081,16184
1921,0.00151324,16184
1922,0.00200295,16184
1923,0.00200176,16184
1924,0.00215054,16184
1925,0.0030005,16184
1926,0.00200152,16184
1927,0.00200224,16184
1928,0.0010016,16184
1929,0.00200081,16184
1930,0.00201797,16184
1931,0.00200367,16184
1932,0.00251079,16184
1933,0.00214815,16184
1934,0.00200248,16184
1935,0.00257063,16184
1936,0.00199914,16184
1937,0.00252938,16184
1938,0.00199676,16184
1939,0.00200105,16184
1940,0.00223064,16184
1941,0.002002,16184
1942,0.00253057,16184
1943,0.00199962,16184
1944,0.00200009,16184
1945,0.00213766,16184
1946,0.00200176,16184
1947,0.00199866,16184
1948,0.00349975,16184
1949,0.00200272,16184
1950,0.00100136,16184
1951,0.00242901,16184
1952,0.00299931,16184
1953,0.00247598,16184
1954,0.00200105,16184
1955,0.00100565,16184
1956,0.00222778,16184
1957,0.0019989,16184
1958,0.00200081,16184
1959,0.00300002,16184
1960,0.00251532,16184
1961,0.0019989,16184
1962,0.00100183,16184
1963,0.00100231,16184
1964,0.0010004,16184
1965,0.00300097,16184
1966,0.00300121,16184
1967,0.000999451,16184
1968,0.00224209,16184
1969,0.00200033,16184
1970,0.00200272,16184
1971,0.000999689,16184
1972,0.00200009,16184
1973,0.00152087,16184
1974,0.00199986,16184
1975,0.00200033,16184
1976,0.00221157,16184
1977,0.00200176,16184
1978,0.00250983,16184
1979,0.00200176,16184
1980,0.00199962,16184
1981,0.00268698,16184
1982,0.00199938,16184
1983,0.00241971,16184
1984,0.00202322,16184
1985,0.0010004,16184
1986,0.00248957,16184
1987,0.00199914,16184
1988,0.00200295,16184
1989,0.00253344,16184
1990,0.00100255,16184
1991,0.00296497,16184
1992,0.00200033,16184
1993,0.00199986,16184
1994,0.00100207,16184
1995,0.00240779,16184
1996,0.00199795,16184
1997,0.00150919,16184
1998,0.00244689,16184
1999,0.00199938,16184
2000,0.00105333,16184
2001,0.00100112,16184
2002,0.00100064,16184
2003,0.0025363,16184
2004,0.00200152,16184
2005,0.00299406,16184
2006,0.00199986,16184
2007,0.00199842,16184
2008,0.00220227,16184
2009,0.00200129,16184
2010,0.00200105,16184
2011,0.00254822,16184
2012,0.00200033,16184
2013,0.00219488,16184
2014,0.00100327,16184
2015,0.00200295,16184
2016,0.00256419,16184
2017,0.0019958,18232
2018,0.00251603,18232
2019,0.00215459,18232
2020,0.00199842,18232
2021,0.00251174,18232
2022,0.0019989,18232
2023,0.00200105,18232
2024,0.00304723,18232
2025,0.00200272,18232
2026,0.00199819,18232
2027,0.0032618,18232
2028,0.000999451,18232
2029,0.00255299,18232
2030,0.00951338,18232
2031,0.00299597,18232
2032,0.00200582,18232
2033,0.0010016,18232
2034,0.00151277,18232
2035,0.00300384,18232
2036,0.00151396,18232
2037,0.00200057,18232
2038,0.00299931,18232
2039,0.00124502,18232
2040,0.00200105,18232
2041,0.002002,18232
2042,0.0013814,18232
2043,0.00199962,18232
2044,0.00200081,18232
2045,0.00200248,18232
2046,0.00199986,18232
2047,0.00254893,18232
2048,0.00200105,18232
2049,0.00251079,18232
2050,0.00200367,18232
2051,0.00199962,18232
2052,0.00248981,18232
2053,0.00200057,18232
2054,0.00100303,18232
2055,0.00253534,18232
2056,0.0019989,18232
2057,0.00243855,18232
2058,0.00300169,18232
2059,0.00151634,18232
2060,0.00199986,18232
2061,0.00200152,18232
2062,0.00330424,18232
2063,0.00199938,18232
2064,0.00151038,18232
2065,0.00200152,18232
2066,0.00100327,18232
2067,0.0025301,18232
2068,0.00200129,18232
2069,0.0030036,18232
2070,0.00323915,18232
2071,0.00200462,18232
2072,0.00252795,18232
2073,0.000998974,18232
2074,0.00199604,18232
2075,0.00300431,18232
2076,0.00300336,18232
2077,0.00242805,18232
2078,0.000999689,18232
2079,0.00100136,18232
2080,0.00202227,18232
2081,0.00100231,18232
2082,0.00100255,18232
2083,0.0021739,18232
2084,0.0010004,18232
2085,0.00150919,18232
2086,0.00230384,18232
2087,0.00299954,18232
2088,0.00251222,18232
2089,0.00100112,18232
2090,0.00199962,18232
2091,0.00252628,18232
2092,0.00299788,18232
2093,0.0019989,18232
2094,0.00337958,18232
2095,0.00200057,18232
2096,0.00205398,18232
2097,0.00100207,18232
2098,0.00100207,18232
2099,0.00251961,18232
2100,0.0049994,18232
2101,0.00253963,18232
2102,0.00299859,18232
2103,0.0010035,18232
2104,0.00300145,18232
2105,0.00208449,18232
2106,0.00200057,18232
2107,0.00100112,18232
2108,0.00248623,18232
2109,0.00200081,18232
2110,0.00200033,18232
2111,0.0019989,18232
2112,0.00299954,18232
2113,0.00238037,18232
2114,0.00200105,18232
2115,0.00200105,18232
2116,0.00200009,18232
2117,0.00100112,18232
2118,0.0025146,18232
2119,0.00300694,18232
2120,0.00199866,18232
2121,0.00233483,18232
2122,0.00199962,18232
2123,0.00200105,18232
2124,0.00199986,18232
2125,0.00199962,18232
2126,0.00151229,18232
2127,0.00251222,18232
2128,0.00251174,18232
2129,0.00199938,18232
2130,0.0030036,18232
2131,0.00200415,18232
2132,0.00200081,18232
2133,0.000999689,18232
2134,0.00199842,18232
2135,0.00214696,18232
2136,0.00299859,18232
2137,0.00260615,18232
2138,0.00300002,18232
2139,0.00351763,18232
2140,0.00199866,18232
2141,0.00151157,18232
2142,0.00199986,18232
2143,0.0030005,18232
2144,0.00214887,18232
2145,0.00299382,18232
2146,0.00260162,18232
2147,0.00199938,18232
2148,0.00300074,18232
2149,0.00353575,18232
2150,0.0030005,18232
2151,0.00300264,18232
2152,0.00250959,18232
2153,0.00200105,18232
2154,0.00200033,18232
2155,0.00247908,18232
2156,0.00299907,18232
2157,0.00233102,18232
2158,0.00203156,18232
2159,0.0023427,18232
2160,0.00200057,18232
2161,0.00251245,18232
2162,0.00534248,18232
2163,0.00332689,18232
2164,0.0,18232
2165,0.00199938,18232
2166,0.00226665,18232
2167,0.00199795,18232
2168,0.00274992,18232
2169,0.00199938,18232
2170,0.00254488,18232
2171,0.00199986,18232
2172,0.0025816,18232
2173,0.00200081,18232
2174,0.00370789,18232
2175,0.00299883,18232
2176,0.00200248,18232
2177,0.00199866,18232
2178,0.00289965,18232
2179,0.00300002,18232
2180,0.00253296,18232
2181,0.00299811,18232
2182,0.00200033,18232
2183,0.00300622,18232
2184,0.00199962,18232
2185,0.0024662,18232
2186,0.00200462,18232
2187,0.00230193,18232
2188,0.00200272,18232
2189,0.00209475,18232
2190,0.00300169,18232
2191,0.000999928,18232
2192,0.00200105,18232
2193,0.0037508,18232
2194,0.00199986,18232
2195,0.00255442,18232
2196,0.00299931,18232
2197,0.00307393,18232
2198,0.00200272,18232
2199,0.00261402,18232
2200,0.00300074,18232
2201,0.00292277,18232
2202,0.00500369,18232
2203,0.00599957,18232
2204,0.0180678,18232
2205,0.00200129,18232
2206,0.00217509,18232
2207,0.00153208,18232
2208,0.00200129,18232
2209,0.00300312,18232
2210,0.00199771,18232
2211,0.00203204,18232
2212,0.00200343,18232
2213,0.00200605,18232
2214,0.00111818,18232
2215,0.00100207,18232
2216,0.00199914,18232
2217,0.002002,18232
2218,0.00199986,18232
2219,0.00200367,18232
2220,0.00200057,18232
2221,0.00220656,18232
2222,0.00199866,18232
2223,0.00100088,18232
2224,0.00141931,18232
2225,0.00199771,18232
2226,0.00251698,18232
2227,0.0019989,18232
2228,0.00200248,18232
2229,0.00102258,18232
2230,0.00199699,18232
2231,0.0025115,18232
2232,0.00199795,18232
2233,0.00199819,18232
2234,0.00188518,18232
2235,0.00100088,18232
2236,0.000998735,18232
2237,0.0031383,18232
2238,0.00199938,18232
2239,0.00200033,18232
2240,0.00100064,18232
2241,0.00100255,18232
2242,0.00251365,18232
2243,0.00300694,18232
2244,0.000999928,18232
2245,0.00236535,18232
2246,0.00200057,18232
2247,0.00316453,18232
2248,0.00200057,18232
2249,0.00151014,18232
2250,0.0023818,18232
2251,0.00200033,18232
2252,0.00203419,18232
2253,0.00300169,18232
2254,0.00200248,18232
2255,0.00310445,18232
2256,0.00300026,18232
2257,0.00254321,18232
2258,0.00200033,18232
2259,0.00202942,18232
2260,0.002002,18232
2261,0.00152111,18232
2262,0.00300169,18232
2263,0.00251675,18232
2264,0.00129795,18232
2265,0.00199938,18232
2266,0.00200176,18232
2267,0.00200057,18232
2268,0.00299978,18232
2269,0.00212574,18232
2270,0.00199842,18232
2271,0.00201225,18232
2272,0.00200057,18232
2273,0.0021534,20536
2274,0.00300407,20536
2275,0.00437164,20536
2276,0.00453687,20536
2277,0.00400066,20536
2278,0.00453568,20536
2279,0.00321674,20536
2280,0.00260305,20536
2281,0.00100017,20536
2282,0.00200176,20536
2283,0.00149059,20536
2284,0.00199914,20536
2285,0.00151181,20536
2286,0.00199962,20536
2287,0.0030005,20536
2288,0.00200272,20536
2289,0.00199914,20536
2290,0.00254202,20536
2291,0.00100088,20536
2292,0.00200009,20536
2293,0.00209427,20536
2294,0.00200152,20536
2295,0.00199366,20536
2296,0.00300241,20536
2297,0.00200081,20536
2298,0.00200295,20536
2299,0.00217462,20536
2300,0.00100136,20536
2301,0.00252652,20536
2302,0.0019989,20536
2303,0.00300097,20536
2304,0.0031383,20536
2305,0.00200176,20536
2306,0.00253963,20536
2307,0.00199914,20536
2308,0.00252151,20536
2309,0.00100231,20536
2310,0.00199914,20536
2311,0.00207853,20536
2312,0.00300002,20536
2313,0.00197244,20536
2314,0.00300002,20536
2315,0.00351524,20536
2316,0.00199914,20536
2317,0.00199938,20536
2318,0.00199771,20536
2319,0.00200129,20536
2320,0.00299931,20536
2321,0.00200009,20536
2322,0.0014503,20536
2323,0.00199962,20536
2324,0.002002,20536
2325,0.00199747,20536
2326,0.00103307,20536
2327,0.00200272,20536
2328,0.00100017,20536
2329,0.00200415,20536
2330,0.00199938,20536
2331,0.00156975,20536
2332,0.00199962,20536
2333,0.00300241,20536
2334,0.00316358,20536
2335,0.00199699,20536
2336,0.00259709,20536
2337,0.00199819,20536
2338,0.00300169,20536
2339,0.00200176,20536
2340,0.00299931,20536
2341,0.00202322,20536
2342,0.00200176,20536
2343,0.00199866,20536
2344,0.0019989,20536
2345,0.00200033,20536
2346,0.00200176,20536
2347,0.00200129,20536
2348,0.002002,20536
2349,0.00300097,20536
2350,0.00236082,20536
2351,0.00199986,20536
2352,0.00203538,20536
2353,0.00199747,20536
2354,0.00100183,20536
2355,0.00331569,20536
2356,0.00299859,20536
2357,0.00199962,20536
2358,0.00200057,20536
2359,0.000999689,20536
2360,0.00199938,20536
2361,0.000999928,20536
2362,0.00312972,20536
2363,0.00200009,20536
2364,0.00199914,20536
2365,0.00301242,20536
2366,0.00100064,20536
2367,0.00200248,20536
2368,0.00200176,20536
2369,0.00300241,20536
2370,0.000999451,20536
2371,0.00199652,20536
2372,0.00307751,20536
2373,0.00199986,20536
2374,0.00200152,20536
2375,0.00175261,20536
2376,0.00199938,20536
2377,0.00255823,20536
2378,0.00200129,20536
2379,0.00100231,20536
2380,0.00200033,20536
2381,0.00342822,20536
2382,0.00200033,20536
2383,0.00119424,20536
2384,0.00200033,20536
2385,0.00200129,20536
2386,0.00219631,20536
2387,0.00200009,20536
2388,0.00100017,20536
2389,0.00600338,20536
2390,0.00300288,20536
2391,0.00199556,20536
2392,0.00200009,20536
2393,0.00200176,20536
2394,0.00299883,20536
2395,0.00300574,20536
2396,0.00300074,20536
2397,0.00302935,20536
2398,0.000999451,20536
2399,0.00199866,20536
2400,0.00199795,20536
2401,0.00200105,20536
2402,0.00246668,20536
2403,0.000999212,20536
2404,0.00249457,20536
2405,0.00200176,20536
2406,0.00251198,20536
2407,0.0010016,20536
2408,0.00200033,20536
2409,0.00220752,20536
2410,0.00200129,20536
2411,0.0025599,20536
2412,0.00254679,20536
2413,0.00251293,20536
2414,0.00320029,20536
2415,0.00299788,20536
2416,0.00200605,20536
2417,0.00464034,20536
2418,0.00199723,20536
2419,0.00250816,20536
2420,0.00334167,20536
2421,0.00300097,20536
2422,0.00212693,20536
2423,0.00200129,20536
2424,0.00253749,20536
2425,0.00200057,20536
2426,0.000998735,20536
